YEAR,DOY,Hour,Kp index,R (Sunspot No.),"Dst-index, nT","ap_index, nT",f10.7_index
2021,84,22,30,27,-12,15,74.8
2021,84,23,30,27,-14,15,74.8
2021,85,0,33,25,-14,18,74.7
2021,85,1,33,25,-15,18,74.7
2021,85,2,33,25,-14,18,74.7
2021,85,3,30,25,-13,15,74.7
2021,85,4,30,25,-20,15,74.7
2021,85,5,30,25,-25,15,74.7
2021,85,6,30,25,-25,15,74.7
2021,85,7,30,25,-27,15,74.7
2021,85,8,30,25,-27,15,74.7
2021,85,9,23,25,-24,9,74.7
2021,85,10,23,25,-20,9,74.7
2021,85,11,23,25,-24,9,74.7
2021,85,12,13,25,-26,5,74.7
2021,85,13,13,25,-28,5,74.7
2021,85,14,13,25,-25,5,74.7
2021,85,15,17,25,-22,6,74.7
2021,85,16,17,25,-23,6,74.7
2021,85,17,17,25,-22,6,74.7
2021,85,18,13,25,-21,5,74.7
2021,85,19,13,25,-17,5,74.7
2021,85,20,13,25,-13,5,74.7
2021,85,21,17,25,-15,6,74.7
2021,85,22,17,25,-16,6,74.7
2021,85,23,17,25,-16,6,74.7
2021,86,0,0,19,-13,0,74.7
2021,86,1,0,19,-9,0,74.7
2021,86,2,0,19,-7,0,74.7
2021,86,3,3,19,-5,2,74.7
2021,86,4,3,19,-5,2,74.7
2021,86,5,3,19,-8,2,74.7
2021,86,6,3,19,-7,2,74.7
2021,86,7,3,19,-7,2,74.7
2021,86,8,3,19,-7,2,74.7
2021,86,9,7,19,-7,3,74.7
2021,86,10,7,19,-6,3,74.7
2021,86,11,7,19,-6,3,74.7
2021,86,12,3,19,-7,2,74.7
2021,86,13,3,19,-8,2,74.7
2021,86,14,3,19,-8,2,74.7
2021,86,15,7,19,-7,3,74.7
2021,86,16,7,19,-5,3,74.7
2021,86,17,7,19,-4,3,74.7
2021,86,18,30,19,-4,15,74.7
2021,86,19,30,19,2,15,74.7
2021,86,20,30,19,7,15,74.7
2021,86,21,40,19,11,27,74.7
2021,86,22,40,19,4,27,74.7
2021,86,23,40,19,-11,27,74.7
2021,87,0,33,12,-18,18,73.6
2021,87,1,33,12,-14,18,73.6
2021,87,2,33,12,-12,18,73.6
2021,87,3,7,12,-10,3,73.6
2021,87,4,7,12,-9,3,73.6
2021,87,5,7,12,-5,3,73.6
2021,87,6,10,12,-5,4,73.6
2021,87,7,10,12,-7,4,73.6
2021,87,8,10,12,-7,4,73.6
2021,87,9,3,12,-6,2,73.6
2021,87,10,3,12,-8,2,73.6
2021,87,11,3,12,-8,2,73.6
2021,87,12,7,12,-9,3,73.6
2021,87,13,7,12,-10,3,73.6
2021,87,14,7,12,-7,3,73.6
2021,87,15,3,12,-6,2,73.6
2021,87,16,3,12,-6,2,73.6
2021,87,17,3,12,-6,2,73.6
2021,87,18,10,12,-6,4,73.6
2021,87,19,10,12,-2,4,73.6
2021,87,20,10,12,1,4,73.6
2021,87,21,13,12,-2,5,73.6
2021,87,22,13,12,-5,5,73.6
2021,87,23,13,12,-5,5,73.6
2021,88,0,7,12,-3,3,73.2
2021,88,1,7,12,0,3,73.2
2021,88,2,7,12,1,3,73.2
2021,88,3,17,12,0,6,73.2
2021,88,4,17,12,0,6,73.2
2021,88,5,17,12,-1,6,73.2
2021,88,6,7,12,-1,3,73.2
2021,88,7,7,12,-1,3,73.2
2021,88,8,7,12,-1,3,73.2
2021,88,9,3,12,-2,2,73.2
2021,88,10,3,12,-3,2,73.2
2021,88,11,3,12,-4,2,73.2
2021,88,12,3,12,-4,2,73.2
2021,88,13,3,12,-5,2,73.2
2021,88,14,3,12,-3,2,73.2
2021,88,15,3,12,-2,2,73.2
2021,88,16,3,12,-1,2,73.2
2021,88,17,3,12,-2,2,73.2
2021,88,18,3,12,-4,2,73.2
2021,88,19,3,12,-4,2,73.2
2021,88,20,3,12,-5,2,73.2
2021,88,21,10,12,-4,4,73.2
2021,88,22,10,12,-6,4,73.2
2021,88,23,10,12,-6,4,73.2
2021,89,0,0,9,-4,0,74.5
2021,89,1,0,9,-1,0,74.5
2021,89,2,0,9,1,0,74.5
2021,89,3,7,9,3,3,74.5
2021,89,4,7,9,4,3,74.5
2021,89,5,7,9,5,3,74.5
2021,89,6,3,9,5,2,74.5
2021,89,7,3,9,5,2,74.5
2021,89,8,3,9,5,2,74.5
2021,89,9,0,9,5,0,74.5
2021,89,10,0,9,4,0,74.5
2021,89,11,0,9,5,0,74.5
2021,89,12,7,9,6,3,74.5
2021,89,13,7,9,7,3,74.5
2021,89,14,7,9,8,3,74.5
2021,89,15,3,9,9,2,74.5
2021,89,16,3,9,9,2,74.5
2021,89,17,3,9,9,2,74.5
2021,89,18,17,9,12,6,74.5
2021,89,19,17,9,4,6,74.5
2021,89,20,17,9,2,6,74.5
2021,89,21,20,9,-1,7,74.5
2021,89,22,20,9,-3,7,74.5
2021,89,23,20,9,-3,7,74.5
2021,90,0,27,0,-5,12,72.4
2021,90,1,27,0,-4,12,72.4
2021,90,2,27,0,-5,12,72.4
2021,90,3,23,0,-4,9,72.4
2021,90,4,23,0,-2,9,72.4
2021,90,5,23,0,-7,9,72.4
2021,90,6,20,0,-13,7,72.4
2021,90,7,20,0,-19,7,72.4
2021,90,8,20,0,-19,7,72.4
2021,90,9,17,0,-17,6,72.4
2021,90,10,17,0,-16,6,72.4
2021,90,11,17,0,-13,6,72.4
2021,90,12,13,0,-8,5,72.4
2021,90,13,13,0,-12,5,72.4
2021,90,14,13,0,-12,5,72.4
2021,90,15,23,0,-13,9,72.4
2021,90,16,23,0,-6,9,72.4
2021,90,17,23,0,-3,9,72.4
2021,90,18,17,0,-2,6,72.4
2021,90,19,17,0,0,6,72.4
2021,90,20,17,0,-2,6,72.4
2021,90,21,30,0,-5,15,72.4
2021,90,22,30,0,-11,15,72.4
2021,90,23,30,0,-14,15,72.4
2021,91,0,30,0,-8,15,77.8
2021,91,1,30,0,-1,15,77.8
2021,91,2,30,0,3,15,77.8
2021,91,3,27,0,0,12,77.8
2021,91,4,27,0,-5,12,77.8
2021,91,5,27,0,-10,12,77.8
2021,91,6,23,0,-16,9,77.8
2021,91,7,23,0,-17,9,77.8
2021,91,8,23,0,-20,9,77.8
2021,91,9,10,0,-18,4,77.8
2021,91,10,10,0,-17,4,77.8
2021,91,11,10,0,-13,4,77.8
2021,91,12,3,0,-11,2,77.8
2021,91,13,3,0,-10,2,77.8
2021,91,14,3,0,-8,2,77.8
2021,91,15,10,0,-13,4,77.8
2021,91,16,10,0,-16,4,77.8
2021,91,17,10,0,-14,4,77.8
2021,91,18,20,0,-11,7,77.8
2021,91,19,20,0,-8,7,77.8
2021,91,20,20,0,-5,7,77.8
2021,91,21,13,0,-6,5,77.8
2021,91,22,13,0,-11,5,77.8
2021,91,23,13,0,-9,5,77.8
2021,92,0,13,0,-6,5,71.4
2021,92,1,13,0,-6,5,71.4
2021,92,2,13,0,-3,5,71.4
2021,92,3,7,0,-2,3,71.4
2021,92,4,7,0,-3,3,71.4
2021,92,5,7,0,-2,3,71.4
2021,92,6,0,0,0,0,71.4
2021,92,7,0,0,-1,0,71.4
2021,92,8,0,0,-1,0,71.4
2021,92,9,7,0,1,3,71.4
2021,92,10,7,0,0,3,71.4
2021,92,11,7,0,-1,3,71.4
2021,92,12,10,0,-3,4,71.4
2021,92,13,10,0,-5,4,71.4
2021,92,14,10,0,-8,4,71.4
2021,92,15,30,0,-9,15,71.4
2021,92,16,30,0,-15,15,71.4
2021,92,17,30,0,-21,15,71.4
2021,92,18,23,0,-23,9,71.4
2021,92,19,23,0,-17,9,71.4
2021,92,20,23,0,-11,9,71.4
2021,92,21,7,0,-10,3,71.4
2021,92,22,7,0,-11,3,71.4
2021,92,23,7,0,-11,3,71.4
2021,93,0,10,4,-11,4,72.2
2021,93,1,10,4,-10,4,72.2
2021,93,2,10,4,-9,4,72.2
2021,93,3,13,4,-10,5,72.2
2021,93,4,13,4,-11,5,72.2
2021,93,5,13,4,-10,5,72.2
2021,93,6,7,4,-10,3,72.2
2021,93,7,7,4,-8,3,72.2
2021,93,8,7,4,-7,3,72.2
2021,93,9,10,4,-5,4,72.2
2021,93,10,10,4,-4,4,72.2
2021,93,11,10,4,-5,4,72.2
2021,93,12,10,4,-5,4,72.2
2021,93,13,10,4,-6,4,72.2
2021,93,14,10,4,-6,4,72.2
2021,93,15,3,4,-4,2,72.2
2021,93,16,3,4,-4,2,72.2
2021,93,17,3,4,-3,2,72.2
2021,93,18,10,4,-1,4,72.2
2021,93,19,10,4,0,4,72.2
2021,93,20,10,4,1,4,72.2
2021,93,21,7,4,1,3,72.2
2021,93,22,7,4,0,3,72.2
2021,93,23,7,4,-2,3,72.2
2021,94,0,10,12,-4,4,72.0
2021,94,1,10,12,-4,4,72.0
2021,94,2,10,12,-2,4,72.0
2021,94,3,0,12,-1,0,72.0
2021,94,4,0,12,-1,0,72.0
2021,94,5,0,12,0,0,72.0
2021,94,6,7,12,1,3,72.0
2021,94,7,7,12,1,3,72.0
2021,94,8,7,12,1,3,72.0
2021,94,9,3,12,3,2,72.0
2021,94,10,3,12,3,2,72.0
2021,94,11,3,12,3,2,72.0
2021,94,12,10,12,3,4,72.0
2021,94,13,10,12,4,4,72.0
2021,94,14,10,12,5,4,72.0
2021,94,15,7,12,7,3,72.0
2021,94,16,7,12,5,3,72.0
2021,94,17,7,12,5,3,72.0
2021,94,18,3,12,6,2,72.0
2021,94,19,3,12,7,2,72.0
2021,94,20,3,12,8,2,72.0
2021,94,21,7,12,9,3,72.0
2021,94,22,7,12,8,3,72.0
2021,94,23,7,12,7,3,72.0
2021,95,0,7,11,8,3,71.8
2021,95,1,7,11,9,3,71.8
2021,95,2,7,11,10,3,71.8
2021,95,3,3,11,11,2,71.8
2021,95,4,3,11,12,2,71.8
2021,95,5,3,11,14,2,71.8
2021,95,6,3,11,14,2,71.8
2021,95,7,3,11,14,2,71.8
2021,95,8,3,11,17,2,71.8
2021,95,9,17,11,17,6,71.8
2021,95,10,17,11,18,6,71.8
2021,95,11,17,11,11,6,71.8
2021,95,12,23,11,5,9,71.8
2021,95,13,23,11,4,9,71.8
2021,95,14,23,11,1,9,71.8
2021,95,15,10,11,1,4,71.8
2021,95,16,10,11,-2,4,71.8
2021,95,17,10,11,1,4,71.8
2021,95,18,7,11,4,3,71.8
2021,95,19,7,11,6,3,71.8
2021,95,20,7,11,10,3,71.8
2021,95,21,3,11,11,2,71.8
2021,95,22,3,11,10,2,71.8
2021,95,23,3,11,10,2,71.8
2021,96,0,0,6,10,0,71.3
2021,96,1,0,6,6,0,71.3
2021,96,2,0,6,7,0,71.3
2021,96,3,0,6,8,0,71.3
2021,96,4,0,6,9,0,71.3
2021,96,5,0,6,11,0,71.3
2021,96,6,0,6,13,0,71.3
2021,96,7,0,6,13,0,71.3
2021,96,8,0,6,15,0,71.3
2021,96,9,3,6,15,2,71.3
2021,96,10,3,6,17,2,71.3
2021,96,11,3,6,18,2,71.3
2021,96,12,7,6,17,3,71.3
2021,96,13,7,6,14,3,71.3
2021,96,14,7,6,12,3,71.3
2021,96,15,3,6,9,2,71.3
2021,96,16,3,6,7,2,71.3
2021,96,17,3,6,6,2,71.3
2021,96,18,10,6,7,4,71.3
2021,96,19,10,6,4,4,71.3
2021,96,20,10,6,2,4,71.3
2021,96,21,7,6,3,3,71.3
2021,96,22,7,6,5,3,71.3
2021,96,23,7,6,4,3,71.3
2021,97,0,20,0,4,7,70.7
2021,97,1,20,0,5,7,70.7
2021,97,2,20,0,6,7,70.7
2021,97,3,23,0,6,9,70.7
2021,97,4,23,0,10,9,70.7
2021,97,5,23,0,7,9,70.7
2021,97,6,27,0,4,12,70.7
2021,97,7,27,0,5,12,70.7
2021,97,8,27,0,6,12,70.7
2021,97,9,37,0,-4,22,70.7
2021,97,10,37,0,-7,22,70.7
2021,97,11,37,0,-8,22,70.7
2021,97,12,37,0,-5,22,70.7
2021,97,13,37,0,2,22,70.7
2021,97,14,37,0,-8,22,70.7
2021,97,15,43,0,-23,32,70.7
2021,97,16,43,0,-24,32,70.7
2021,97,17,43,0,-18,32,70.7
2021,97,18,30,0,-19,15,70.7
2021,97,19,30,0,-14,15,70.7
2021,97,20,30,0,-15,15,70.7
2021,97,21,10,0,-16,4,70.7
2021,97,22,10,0,-17,4,70.7
2021,97,23,10,0,-14,4,70.7
2021,98,0,10,0,-11,4,70.5
2021,98,1,10,0,-6,4,70.5
2021,98,2,10,0,-3,4,70.5
2021,98,3,7,0,-5,3,70.5
2021,98,4,7,0,-11,3,70.5
2021,98,5,7,0,-13,3,70.5
2021,98,6,0,0,-12,0,70.5
2021,98,7,0,0,-10,0,70.5
2021,98,8,0,0,-9,0,70.5
2021,98,9,10,0,-9,4,70.5
2021,98,10,10,0,-10,4,70.5
2021,98,11,10,0,-8,4,70.5
2021,98,12,10,0,-6,4,70.5
2021,98,13,10,0,-5,4,70.5
2021,98,14,10,0,-8,4,70.5
2021,98,15,7,0,-11,3,70.5
2021,98,16,7,0,-14,3,70.5
2021,98,17,7,0,-13,3,70.5
2021,98,18,17,0,-10,6,70.5
2021,98,19,17,0,-8,6,70.5
2021,98,20,17,0,-9,6,70.5
2021,98,21,10,0,-6,4,70.5
2021,98,22,10,0,-4,4,70.5
2021,98,23,10,0,-2,4,70.5
2021,99,0,3,0,-2,2,70.8
2021,99,1,3,0,-1,2,70.8
2021,99,2,3,0,-2,2,70.8
2021,99,3,20,0,-5,7,70.8
2021,99,4,20,0,-6,7,70.8
2021,99,5,20,0,-5,7,70.8
2021,99,6,0,0,-5,0,70.8
2021,99,7,0,0,-4,0,70.8
2021,99,8,0,0,-3,0,70.8
2021,99,9,7,0,-4,3,70.8
2021,99,10,7,0,-4,3,70.8
2021,99,11,7,0,-5,3,70.8
2021,99,12,3,0,-3,2,70.8
2021,99,13,3,0,-2,2,70.8
2021,99,14,3,0,-4,2,70.8
2021,99,15,10,0,-6,4,70.8
2021,99,16,10,0,-5,4,70.8
2021,99,17,10,0,-3,4,70.8
2021,99,18,0,0,-2,0,70.8
2021,99,19,0,0,-1,0,70.8
2021,99,20,0,0,0,0,70.8
2021,99,21,3,0,1,2,70.8
2021,99,22,3,0,0,2,70.8
2021,99,23,3,0,2,2,70.8
2021,100,0,7,0,2,3,70.8
2021,100,1,7,0,0,3,70.8
2021,100,2,7,0,0,3,70.8
2021,100,3,3,0,1,2,70.8
2021,100,4,3,0,0,2,70.8
2021,100,5,3,0,0,2,70.8
2021,100,6,3,0,-1,2,70.8
2021,100,7,3,0,0,2,70.8
2021,100,8,3,0,-1,2,70.8
2021,100,9,7,0,-2,3,70.8
2021,100,10,7,0,-3,3,70.8
2021,100,11,7,0,-1,3,70.8
2021,100,12,10,0,0,4,70.8
2021,100,13,10,0,-1,4,70.8
2021,100,14,10,0,-3,4,70.8
2021,100,15,20,0,-8,7,70.8
2021,100,16,20,0,-10,7,70.8
2021,100,17,20,0,-5,7,70.8
2021,100,18,7,0,2,3,70.8
2021,100,19,7,0,4,3,70.8
2021,100,20,7,0,4,3,70.8
2021,100,21,17,0,1,6,70.8
2021,100,22,17,0,-4,6,70.8
2021,100,23,17,0,-4,6,70.8
2021,101,0,20,10,0,7,72.2
2021,101,1,20,10,2,7,72.2
2021,101,2,20,10,4,7,72.2
2021,101,3,23,10,4,9,72.2
2021,101,4,23,10,-3,9,72.2
2021,101,5,23,10,-10,9,72.2
2021,101,6,17,10,-9,6,72.2
2021,101,7,17,10,-7,6,72.2
2021,101,8,17,10,-5,6,72.2
2021,101,9,7,10,-4,3,72.2
2021,101,10,7,10,-3,3,72.2
2021,101,11,7,10,-2,3,72.2
2021,101,12,7,10,-2,3,72.2
2021,101,13,7,10,-1,3,72.2
2021,101,14,7,10,2,3,72.2
2021,101,15,7,10,1,3,72.2
2021,101,16,7,10,1,3,72.2
2021,101,17,7,10,2,3,72.2
2021,101,18,20,10,1,7,72.2
2021,101,19,20,10,3,7,72.2
2021,101,20,20,10,-1,7,72.2
2021,101,21,17,10,-4,6,72.2
2021,101,22,17,10,-1,6,72.2
2021,101,23,17,10,6,6,72.2
2021,102,0,10,14,10,4,74.5
2021,102,1,10,14,12,4,74.5
2021,102,2,10,14,11,4,74.5
2021,102,3,3,14,10,2,74.5
2021,102,4,3,14,7,2,74.5
2021,102,5,3,14,3,2,74.5
2021,102,6,7,14,-3,3,74.5
2021,102,7,7,14,-4,3,74.5
2021,102,8,7,14,-4,3,74.5
2021,102,9,17,14,-3,6,74.5
2021,102,10,17,14,-1,6,74.5
2021,102,11,17,14,1,6,74.5
2021,102,12,13,14,-2,5,74.5
2021,102,13,13,14,0,5,74.5
2021,102,14,13,14,-1,5,74.5
2021,102,15,20,14,-1,7,74.5
2021,102,16,20,14,-5,7,74.5
2021,102,17,20,14,-2,7,74.5
2021,102,18,10,14,2,4,74.5
2021,102,19,10,14,5,4,74.5
2021,102,20,10,14,7,4,74.5
2021,102,21,7,14,8,3,74.5
2021,102,22,7,14,8,3,74.5
2021,102,23,7,14,9,3,74.5
2021,103,0,3,19,10,2,73.6
2021,103,1,3,19,11,2,73.6
2021,103,2,3,19,11,2,73.6
2021,103,3,10,19,10,4,73.6
2021,103,4,10,19,6,4,73.6
2021,103,5,10,19,4,4,73.6
2021,103,6,7,19,2,3,73.6
2021,103,7,7,19,-1,3,73.6
2021,103,8,7,19,-2,3,73.6
2021,103,9,13,19,0,5,73.6
2021,103,10,13,19,-2,5,73.6
2021,103,11,13,19,-6,5,73.6
2021,103,12,13,19,-2,5,73.6
2021,103,13,13,19,-1,5,73.6
2021,103,14,13,19,1,5,73.6
2021,103,15,20,19,2,7,73.6
2021,103,16,20,19,2,7,73.6
2021,103,17,20,19,7,7,73.6
2021,103,18,13,19,10,5,73.6
2021,103,19,13,19,6,5,73.6
2021,103,20,13,19,7,5,73.6
2021,103,21,17,19,7,6,73.6
2021,103,22,17,19,8,6,73.6
2021,103,23,17,19,6,6,73.6
2021,104,0,7,21,4,3,74.3
2021,104,1,7,21,7,3,74.3
2021,104,2,7,21,9,3,74.3
2021,104,3,10,21,11,4,74.3
2021,104,4,10,21,8,4,74.3
2021,104,5,10,21,7,4,74.3
2021,104,6,0,21,7,0,74.3
2021,104,7,0,21,7,0,74.3
2021,104,8,0,21,6,0,74.3
2021,104,9,17,21,4,6,74.3
2021,104,10,17,21,4,6,74.3
2021,104,11,17,21,4,6,74.3
2021,104,12,10,21,4,4,74.3
2021,104,13,10,21,9,4,74.3
2021,104,14,10,21,11,4,74.3
2021,104,15,17,21,9,6,74.3
2021,104,16,17,21,5,6,74.3
2021,104,17,17,21,8,6,74.3
2021,104,18,20,21,16,7,74.3
2021,104,19,20,21,18,7,74.3
2021,104,20,20,21,18,7,74.3
2021,104,21,30,21,18,15,74.3
2021,104,22,30,21,11,15,74.3
2021,104,23,30,21,11,15,74.3
2021,105,0,30,25,13,15,76.0
2021,105,1,30,25,11,15,76.0
2021,105,2,30,25,18,15,76.0
2021,105,3,33,25,21,18,76.0
2021,105,4,33,25,19,18,76.0
2021,105,5,33,25,4,18,76.0
2021,105,6,47,25,-10,39,76.0
2021,105,7,47,25,-14,39,76.0
2021,105,8,47,25,-1,39,76.0
2021,105,9,10,25,7,4,76.0
2021,105,10,10,25,6,4,76.0
2021,105,11,10,25,2,4,76.0
2021,105,12,23,25,5,9,76.0
2021,105,13,23,25,10,9,76.0
2021,105,14,23,25,6,9,76.0
2021,105,15,20,25,7,7,76.0
2021,105,16,20,25,2,7,76.0
2021,105,17,20,25,0,7,76.0
2021,105,18,7,25,3,3,76.0
2021,105,19,7,25,1,3,76.0
2021,105,20,7,25,3,3,76.0
2021,105,21,13,25,0,5,76.0
2021,105,22,13,25,0,5,76.0
2021,105,23,13,25,2,5,76.0
2021,106,0,20,35,15,7,75.2
2021,106,1,20,35,16,7,75.2
2021,106,2,20,35,14,7,75.2
2021,106,3,23,35,4,9,75.2
2021,106,4,23,35,2,9,75.2
2021,106,5,23,35,0,9,75.2
2021,106,6,27,35,-8,12,75.2
2021,106,7,27,35,-12,12,75.2
2021,106,8,27,35,-13,12,75.2
2021,106,9,23,35,-8,9,75.2
2021,106,10,23,35,-4,9,75.2
2021,106,11,23,35,-3,9,75.2
2021,106,12,33,35,-8,18,75.2
2021,106,13,33,35,-13,18,75.2
2021,106,14,33,35,-12,18,75.2
2021,106,15,30,35,-7,15,75.2
2021,106,16,30,35,-4,15,75.2
2021,106,17,30,35,-12,15,75.2
2021,106,18,50,35,-30,48,75.2
2021,106,19,50,35,-45,48,75.2
2021,106,20,50,35,-48,48,75.2
2021,106,21,43,35,-42,32,75.2
2021,106,22,43,35,-34,32,75.2
2021,106,23,43,35,-41,32,75.2
2021,107,0,43,15,-38,32,75.9
2021,107,1,43,15,-31,32,75.9
2021,107,2,43,15,-37,32,75.9
2021,107,3,47,15,-39,39,75.9
2021,107,4,47,15,-49,39,75.9
2021,107,5,47,15,-54,39,75.9
2021,107,6,47,15,-44,39,75.9
2021,107,7,47,15,-49,39,75.9
2021,107,8,47,15,-44,39,75.9
2021,107,9,37,15,-42,22,75.9
2021,107,10,37,15,-32,22,75.9
2021,107,11,37,15,-24,22,75.9
2021,107,12,43,15,-21,32,75.9
2021,107,13,43,15,-22,32,75.9
2021,107,14,43,15,-24,32,75.9
2021,107,15,37,15,-24,22,75.9
2021,107,16,37,15,-27,22,75.9
2021,107,17,37,15,-34,22,75.9
2021,107,18,30,15,-30,15,75.9
2021,107,19,30,15,-26,15,75.9
2021,107,20,30,15,-27,15,75.9
2021,107,21,37,15,-25,22,75.9
2021,107,22,37,15,-22,22,75.9
2021,107,23,37,15,-20,22,75.9
2021,108,0,37,18,-17,22,76.4
2021,108,1,37,18,-21,22,76.4
2021,108,2,37,18,-23,22,76.4
2021,108,3,33,18,-19,18,76.4
2021,108,4,33,18,-21,18,76.4
2021,108,5,33,18,-25,18,76.4
2021,108,6,33,18,-30,18,76.4
2021,108,7,33,18,-33,18,76.4
2021,108,8,33,18,-32,18,76.4
2021,108,9,37,18,-28,22,76.4
2021,108,10,37,18,-29,22,76.4
2021,108,11,37,18,-22,22,76.4
2021,108,12,27,18,-23,12,76.4
2021,108,13,27,18,-27,12,76.4
2021,108,14,27,18,-27,12,76.4
2021,108,15,23,18,-27,9,76.4
2021,108,16,23,18,-26,9,76.4
2021,108,17,23,18,-23,9,76.4
2021,108,18,30,18,-19,15,76.4
2021,108,19,30,18,-15,15,76.4
2021,108,20,30,18,-16,15,76.4
2021,108,21,33,18,-16,18,76.4
2021,108,22,33,18,-22,18,76.4
2021,108,23,33,18,-18,18,76.4
2021,109,0,33,36,-13,18,81.1
2021,109,1,33,36,-18,18,81.1
2021,109,2,33,36,-15,18,81.1
2021,109,3,37,36,-21,22,81.1
2021,109,4,37,36,-27,22,81.1
2021,109,5,37,36,-30,22,81.1
2021,109,6,30,36,-24,15,81.1
2021,109,7,30,36,-20,15,81.1
2021,109,8,30,36,-28,15,81.1
2021,109,9,33,36,-23,18,81.1
2021,109,10,33,36,-16,18,81.1
2021,109,11,33,36,-10,18,81.1
2021,109,12,30,36,-11,15,81.1
2021,109,13,30,36,-10,15,81.1
2021,109,14,30,36,-15,15,81.1
2021,109,15,27,36,-20,12,81.1
2021,109,16,27,36,-24,12,81.1
2021,109,17,27,36,-19,12,81.1
2021,109,18,33,36,-15,18,81.1
2021,109,19,33,36,-18,18,81.1
2021,109,20,33,36,-23,18,81.1
2021,109,21,33,36,-28,18,81.1
2021,109,22,33,36,-28,18,81.1
2021,109,23,33,36,-16,18,81.1
2021,110,0,27,57,-11,12,83.7
2021,110,1,27,57,-10,12,83.7
2021,110,2,27,57,-11,12,83.7
2021,110,3,30,57,-9,15,83.7
2021,110,4,30,57,-11,15,83.7
2021,110,5,30,57,-14,15,83.7
2021,110,6,20,57,-11,7,83.7
2021,110,7,20,57,-13,7,83.7
2021,110,8,20,57,-19,7,83.7
2021,110,9,30,57,-20,15,83.7
2021,110,10,30,57,-15,15,83.7
2021,110,11,30,57,-14,15,83.7
2021,110,12,17,57,-15,6,83.7
2021,110,13,17,57,-16,6,83.7
2021,110,14,17,57,-14,6,83.7
2021,110,15,23,57,-15,9,83.7
2021,110,16,23,57,-15,9,83.7
2021,110,17,23,57,-20,9,83.7
2021,110,18,33,57,-18,18,83.7
2021,110,19,33,57,-15,18,83.7
2021,110,20,33,57,-14,18,83.7
2021,110,21,30,57,-17,15,83.7
2021,110,22,30,57,-21,15,83.7
2021,110,23,30,57,-22,15,83.7
2021,111,0,20,46,-18,7,77.7
2021,111,1,20,46,-16,7,77.7
2021,111,2,20,46,-12,7,77.7
2021,111,3,23,46,-13,9,77.7
2021,111,4,23,46,-11,9,77.7
2021,111,5,23,46,-13,9,77.7
2021,111,6,23,46,-11,9,77.7
2021,111,7,23,46,-15,9,77.7
2021,111,8,23,46,-16,9,77.7
2021,111,9,17,46,-12,6,77.7
2021,111,10,17,46,-10,6,77.7
2021,111,11,17,46,-8,6,77.7
2021,111,12,17,46,-9,6,77.7
2021,111,13,17,46,-12,6,77.7
2021,111,14,17,46,-16,6,77.7
2021,111,15,7,46,-19,3,77.7
2021,111,16,7,46,-21,3,77.7
2021,111,17,7,46,-18,3,77.7
2021,111,18,7,46,-14,3,77.7
2021,111,19,7,46,-11,3,77.7
2021,111,20,7,46,-9,3,77.7
2021,111,21,10,46,-11,4,77.7
2021,111,22,10,46,-12,4,77.7
2021,111,23,10,46,-10,4,77.7
2021,112,0,13,44,-9,5,78.6
2021,112,1,13,44,-6,5,78.6
2021,112,2,13,44,-4,5,78.6
2021,112,3,13,44,-5,5,78.6
2021,112,4,13,44,-8,5,78.6
2021,112,5,13,44,-7,5,78.6
2021,112,6,13,44,-7,5,78.6
2021,112,7,13,44,-5,5,78.6
2021,112,8,13,44,-3,5,78.6
2021,112,9,13,44,-5,5,78.6
2021,112,10,13,44,-6,5,78.6
2021,112,11,13,44,-3,5,78.6
2021,112,12,13,44,-2,5,78.6
2021,112,13,13,44,-1,5,78.6
2021,112,14,13,44,-3,5,78.6
2021,112,15,0,44,-6,0,78.6
2021,112,16,0,44,-7,0,78.6
2021,112,17,0,44,-2,0,78.6
2021,112,18,3,44,0,2,78.6
2021,112,19,3,44,3,2,78.6
2021,112,20,3,44,5,2,78.6
2021,112,21,20,44,2,7,78.6
2021,112,22,20,44,-3,7,78.6
2021,112,23,20,44,-5,7,78.6
2021,113,0,27,37,-8,12,76.1
2021,113,1,27,37,-6,12,76.1
2021,113,2,27,37,-1,12,76.1
2021,113,3,27,37,-2,12,76.1
2021,113,4,27,37,-4,12,76.1
2021,113,5,27,37,-7,12,76.1
2021,113,6,20,37,-4,7,76.1
2021,113,7,20,37,-4,7,76.1
2021,113,8,20,37,-7,7,76.1
2021,113,9,20,37,-4,7,76.1
2021,113,10,20,37,-2,7,76.1
2021,113,11,20,37,-1,7,76.1
2021,113,12,10,37,-1,4,76.1
2021,113,13,10,37,-4,4,76.1
2021,113,14,10,37,-7,4,76.1
2021,113,15,30,37,-6,15,76.1
2021,113,16,30,37,-11,15,76.1
2021,113,17,30,37,-6,15,76.1
2021,113,18,27,37,-1,12,76.1
2021,113,19,27,37,5,12,76.1
2021,113,20,27,37,2,12,76.1
2021,113,21,43,37,-4,32,76.1
2021,113,22,43,37,-13,32,76.1
2021,113,23,43,37,-18,32,76.1
2021,114,0,27,54,-12,12,77.7
2021,114,1,27,54,-4,12,77.7
2021,114,2,27,54,-5,12,77.7
2021,114,3,27,54,-9,12,77.7
2021,114,4,27,54,-15,12,77.7
2021,114,5,27,54,-17,12,77.7
2021,114,6,17,54,-19,6,77.7
2021,114,7,17,54,-17,6,77.7
2021,114,8,17,54,-20,6,77.7
2021,114,9,20,54,-20,7,77.7
